0;0
0.00010253356749355961;2.0194839173657902E-28
0.00020506713498711875;9.59988598793399E-12
0.00030760070248067432;3.8399543951735627E-11
0.00041013426997421772;9.5998859879336636E-11
0.00051266783746773249;1.919977197586627E-10
0.000615201404961191;3.3599600957762544E-10
0.00071773497245455236;5.3759361532410961E-10
0.00082026853994775976;8.0639042298595394E-10
0.00092280210744073688;1.1519863185509237E-09
0.0010253356749333864;1.5839811880066757E-09
0.0011278692424255864;2.1119749173407129E-09
0.0012304028099171887;2.7455673925403252E-09
0.0013329363774080138;3.4943584995925216E-09
0.0014354699448978518;4.3679481244839479E-09
0.0015380035123864569;5.3759361532007828E-09
0.0016405370798735453;6.5279224717286259E-09
0.0017430706473587929;7.8335069660523712E-09
0.0018456042148418319;9.30228952215604E-09
0.0019481377823222506;1.0943870026022624E-08
0.0020506713497995864;1.2767848363633885E-08
0.0021532049172733273;1.4783824420970136E-08
0.0022557384847429062;1.7001398084010007E-08
0.0023582720522077;1.9430169238730181E-08
0.0024608056196670264;2.2079737771105088E-08
0.0025633391871201392;2.4959703567106605E-08
0.0026658727545662308;2.8079666512703686E-08
0.0027684063220044237;3.1449226493862009E-08
0.0028709398894337709;3.5077983396543553E-08
0.0029734734568532522;3.8975537106706139E-08
0.0030760070242617735;4.3151487510302947E-08
0.0031785405916581614;4.761543449328209E-08
0.0032810741590411615;5.2376977941585927E-08
0.0033836077264094333;5.7445717741150563E-08
0.0034861412937615566;6.2831253777905245E-08
0.0035886748610960166;6.85431859377716E-08
0.0036912084284112081;7.459111410666302E-08
0.0037937419957054319;8.098463817048386E-08
0.0038962755629768928;8.7733358015128641E-08
0.0039988091302236937;9.4846873526481234E-08
0.0041013426974438362;1.0233478459041399E-07
0.004203876264635217;1.102066910927867E-07
0.0043064098317956243;1.1847219291944581E-07
0.0044089433989227371;1.2714088995622313E-07
0.0045114769660141189;1.3622238208893494E-07
0.004614010533067218;1.4572626920338075E-07
0.0047165441000793663;1.5566215118534224E-07
0.0048190776670477718;1.6603962792058187E-07
0.0049216112339695167;1.7686829929484147E-07
0.0050241448008415636;1.8815776519384122E-07
0.0051266783676607369;1.9991762550327799E-07
0.0052292119344237364;2.1215748010882386E-07
0.00533174550112712;2.2488692889612451E-07
0.0054342790677673163;2.3811557175079787E-07
0.0055368126343406055;2.5185300855843217E-07
0.0056393462008431311;2.6610883920458441E-07
